,Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,Unnamed: 10
3179,NFO,43822,25,BANKNIFTY,BANKNIFTY16FEB23P45600,16-FEB-2023,OPTIDX,PE,45600.0,0.05,
3180,NFO,43821,25,BANKNIFTY,BANKNIFTY16FEB23C45600,16-FEB-2023,OPTIDX,CE,45600.0,0.05,
3181,NFO,43820,25,BANKNIFTY,BANKNIFTY16FEB23P45500,16-FEB-2023,OPTIDX,PE,45500.0,0.05,
3182,NFO,43819,25,BANKNIFTY,BANKNIFTY16FEB23C45500,16-FEB-2023,OPTIDX,CE,45500.0,0.05,
3183,NFO,43818,25,BANKNIFTY,BANKNIFTY16FEB23P45400,16-FEB-2023,OPTIDX,PE,45400.0,0.05,
3184,NFO,43805,25,BANKNIFTY,BANKNIFTY16FEB23C45400,16-FEB-2023,OPTIDX,CE,45400.0,0.05,
3185,NFO,43804,25,BANKNIFTY,BANKNIFTY16FEB23P45300,16-FEB-2023,OPTIDX,PE,45300.0,0.05,
3186,NFO,43803,25,BANKNIFTY,BANKNIFTY16FEB23C45300,16-FEB-2023,OPTIDX,CE,45300.0,0.05,
3187,NFO,43802,25,BANKNIFTY,BANKNIFTY16FEB23P45200,16-FEB-2023,OPTIDX,PE,45200.0,0.05,
3188,NFO,43801,25,BANKNIFTY,BANKNIFTY16FEB23C45200,16-FEB-2023,OPTIDX,CE,45200.0,0.05,
3189,NFO,43800,25,BANKNIFTY,BANKNIFTY16FEB23P45100,16-FEB-2023,OPTIDX,PE,45100.0,0.05,
3190,NFO,43799,25,BANKNIFTY,BANKNIFTY16FEB23C45100,16-FEB-2023,OPTIDX,CE,45100.0,0.05,
3191,NFO,43798,25,BANKNIFTY,BANKNIFTY16FEB23P45000,16-FEB-2023,OPTIDX,PE,45000.0,0.05,
3192,NFO,43777,25,BANKNIFTY,BANKNIFTY16FEB23C45000,16-FEB-2023,OPTIDX,CE,45000.0,0.05,
3193,NFO,43776,25,BANKNIFTY,BANKNIFTY16FEB23P44900,16-FEB-2023,OPTIDX,PE,44900.0,0.05,
3194,NFO,43775,25,BANKNIFTY,BANKNIFTY16FEB23C44900,16-FEB-2023,OPTIDX,CE,44900.0,0.05,
3195,NFO,43774,25,BANKNIFTY,BANKNIFTY16FEB23P44800,16-FEB-2023,OPTIDX,PE,44800.0,0.05,
3196,NFO,43773,50,NIFTY,NIFTY29JUN23C8500,29-JUN-2023,OPTIDX,CE,8500.0,0.05,
3197,NFO,43772,25,BANKNIFTY,BANKNIFTY16FEB23C44800,16-FEB-2023,OPTIDX,CE,44800.0,0.05,
3198,NFO,43771,25,BANKNIFTY,BANKNIFTY16FEB23P44700,16-FEB-2023,OPTIDX,PE,44700.0,0.05,
3199,NFO,43769,25,BANKNIFTY,BANKNIFTY16FEB23C44700,16-FEB-2023,OPTIDX,CE,44700.0,0.05,
3200,NFO,43768,25,BANKNIFTY,BANKNIFTY16FEB23P44600,16-FEB-2023,OPTIDX,PE,44600.0,0.05,
3201,NFO,43767,25,BANKNIFTY,BANKNIFTY16FEB23C44600,16-FEB-2023,OPTIDX,CE,44600.0,0.05,
3202,NFO,43766,25,BANKNIFTY,BANKNIFTY16FEB23P44500,16-FEB-2023,OPTIDX,PE,44500.0,0.05,
3203,NFO,43765,25,BANKNIFTY,BANKNIFTY16FEB23C44500,16-FEB-2023,OPTIDX,CE,44500.0,0.05,
3204,NFO,43764,25,BANKNIFTY,BANKNIFTY16FEB23P44400,16-FEB-2023,OPTIDX,PE,44400.0,0.05,
3205,NFO,43763,25,BANKNIFTY,BANKNIFTY16FEB23C44400,16-FEB-2023,OPTIDX,CE,44400.0,0.05,
3206,NFO,43762,25,BANKNIFTY,BANKNIFTY16FEB23P44300,16-FEB-2023,OPTIDX,PE,44300.0,0.05,
3207,NFO,43758,25,BANKNIFTY,BANKNIFTY16FEB23C44300,16-FEB-2023,OPTIDX,CE,44300.0,0.05,
3208,NFO,43754,25,BANKNIFTY,BANKNIFTY16FEB23P44200,16-FEB-2023,OPTIDX,PE,44200.0,0.05,
3209,NFO,43753,25,BANKNIFTY,BANKNIFTY16FEB23C44200,16-FEB-2023,OPTIDX,CE,44200.0,0.05,
3210,NFO,43752,25,BANKNIFTY,BANKNIFTY16FEB23P44100,16-FEB-2023,OPTIDX,PE,44100.0,0.05,
3211,NFO,43751,25,BANKNIFTY,BANKNIFTY16FEB23C44100,16-FEB-2023,OPTIDX,CE,44100.0,0.05,
3212,NFO,43750,25,BANKNIFTY,BANKNIFTY16FEB23P44000,16-FEB-2023,OPTIDX,PE,44000.0,0.05,
3213,NFO,43749,25,BANKNIFTY,BANKNIFTY16FEB23C44000,16-FEB-2023,OPTIDX,CE,44000.0,0.05,
3214,NFO,43747,25,BANKNIFTY,BANKNIFTY16FEB23P43900,16-FEB-2023,OPTIDX,PE,43900.0,0.05,
3215,NFO,43746,25,BANKNIFTY,BANKNIFTY16FEB23C43900,16-FEB-2023,OPTIDX,CE,43900.0,0.05,
3216,NFO,43745,25,BANKNIFTY,BANKNIFTY16FEB23P43800,16-FEB-2023,OPTIDX,PE,43800.0,0.05,
3217,NFO,43744,25,BANKNIFTY,BANKNIFTY16FEB23C43800,16-FEB-2023,OPTIDX,CE,43800.0,0.05,
3218,NFO,43743,25,BANKNIFTY,BANKNIFTY16FEB23P43700,16-FEB-2023,OPTIDX,PE,43700.0,0.05,
3219,NFO,43742,25,BANKNIFTY,BANKNIFTY16FEB23C43700,16-FEB-2023,OPTIDX,CE,43700.0,0.05,
3220,NFO,43739,25,BANKNIFTY,BANKNIFTY16FEB23P43600,16-FEB-2023,OPTIDX,PE,43600.0,0.05,
3221,NFO,43738,25,BANKNIFTY,BANKNIFTY16FEB23C43600,16-FEB-2023,OPTIDX,CE,43600.0,0.05,
3222,NFO,43737,25,BANKNIFTY,BANKNIFTY16FEB23P43500,16-FEB-2023,OPTIDX,PE,43500.0,0.05,
3223,NFO,43736,25,BANKNIFTY,BANKNIFTY16FEB23C43500,16-FEB-2023,OPTIDX,CE,43500.0,0.05,
3224,NFO,43735,25,BANKNIFTY,BANKNIFTY16FEB23P43400,16-FEB-2023,OPTIDX,PE,43400.0,0.05,
3225,NFO,43734,25,BANKNIFTY,BANKNIFTY16FEB23C43400,16-FEB-2023,OPTIDX,CE,43400.0,0.05,
3226,NFO,43732,25,BANKNIFTY,BANKNIFTY16FEB23P43300,16-FEB-2023,OPTIDX,PE,43300.0,0.05,
3227,NFO,43731,25,BANKNIFTY,BANKNIFTY16FEB23C43300,16-FEB-2023,OPTIDX,CE,43300.0,0.05,
3228,NFO,43730,25,BANKNIFTY,BANKNIFTY16FEB23P43200,16-FEB-2023,OPTIDX,PE,43200.0,0.05,
3229,NFO,43729,25,BANKNIFTY,BANKNIFTY16FEB23C43200,16-FEB-2023,OPTIDX,CE,43200.0,0.05,
3230,NFO,43728,25,BANKNIFTY,BANKNIFTY16FEB23P43100,16-FEB-2023,OPTIDX,PE,43100.0,0.05,
3231,NFO,43727,25,BANKNIFTY,BANKNIFTY16FEB23C43100,16-FEB-2023,OPTIDX,CE,43100.0,0.05,
3232,NFO,43726,25,BANKNIFTY,BANKNIFTY16FEB23P43000,16-FEB-2023,OPTIDX,PE,43000.0,0.05,
3233,NFO,43725,25,BANKNIFTY,BANKNIFTY16FEB23C43000,16-FEB-2023,OPTIDX,CE,43000.0,0.05,
3234,NFO,43721,25,BANKNIFTY,BANKNIFTY16FEB23P42900,16-FEB-2023,OPTIDX,PE,42900.0,0.05,
3235,NFO,43717,25,BANKNIFTY,BANKNIFTY16FEB23C42900,16-FEB-2023,OPTIDX,CE,42900.0,0.05,
3236,NFO,43716,25,BANKNIFTY,BANKNIFTY16FEB23P42800,16-FEB-2023,OPTIDX,PE,42800.0,0.05,
3237,NFO,43715,25,BANKNIFTY,BANKNIFTY16FEB23C42800,16-FEB-2023,OPTIDX,CE,42800.0,0.05,
3238,NFO,43714,25,BANKNIFTY,BANKNIFTY16FEB23P42700,16-FEB-2023,OPTIDX,PE,42700.0,0.05,
3239,NFO,43713,25,BANKNIFTY,BANKNIFTY16FEB23C42700,16-FEB-2023,OPTIDX,CE,42700.0,0.05,
3240,NFO,43712,25,BANKNIFTY,BANKNIFTY16FEB23P42600,16-FEB-2023,OPTIDX,PE,42600.0,0.05,
3241,NFO,43706,25,BANKNIFTY,BANKNIFTY16FEB23C42600,16-FEB-2023,OPTIDX,CE,42600.0,0.05,
3242,NFO,43705,25,BANKNIFTY,BANKNIFTY16FEB23P42500,16-FEB-2023,OPTIDX,PE,42500.0,0.05,
3243,NFO,43702,25,BANKNIFTY,BANKNIFTY16FEB23C42500,16-FEB-2023,OPTIDX,CE,42500.0,0.05,
3244,NFO,43701,25,BANKNIFTY,BANKNIFTY16FEB23P42400,16-FEB-2023,OPTIDX,PE,42400.0,0.05,
3245,NFO,43700,25,BANKNIFTY,BANKNIFTY16FEB23C42400,16-FEB-2023,OPTIDX,CE,42400.0,0.05,
3246,NFO,43699,25,BANKNIFTY,BANKNIFTY16FEB23P42300,16-FEB-2023,OPTIDX,PE,42300.0,0.05,
3247,NFO,43696,25,BANKNIFTY,BANKNIFTY16FEB23C42300,16-FEB-2023,OPTIDX,CE,42300.0,0.05,
3248,NFO,43695,25,BANKNIFTY,BANKNIFTY16FEB23P42200,16-FEB-2023,OPTIDX,PE,42200.0,0.05,
3249,NFO,43694,25,BANKNIFTY,BANKNIFTY16FEB23C42200,16-FEB-2023,OPTIDX,CE,42200.0,0.05,
3250,NFO,43693,25,BANKNIFTY,BANKNIFTY16FEB23P42100,16-FEB-2023,OPTIDX,PE,42100.0,0.05,
3251,NFO,43691,25,BANKNIFTY,BANKNIFTY16FEB23C42100,16-FEB-2023,OPTIDX,CE,42100.0,0.05,
3252,NFO,43690,25,BANKNIFTY,BANKNIFTY16FEB23P42000,16-FEB-2023,OPTIDX,PE,42000.0,0.05,
3253,NFO,43689,25,BANKNIFTY,BANKNIFTY16FEB23C42000,16-FEB-2023,OPTIDX,CE,42000.0,0.05,
3254,NFO,43688,25,BANKNIFTY,BANKNIFTY16FEB23P41900,16-FEB-2023,OPTIDX,PE,41900.0,0.05,
3255,NFO,43687,25,BANKNIFTY,BANKNIFTY16FEB23C41900,16-FEB-2023,OPTIDX,CE,41900.0,0.05,
3256,NFO,43686,25,BANKNIFTY,BANKNIFTY16FEB23P41800,16-FEB-2023,OPTIDX,PE,41800.0,0.05,
3257,NFO,43685,25,BANKNIFTY,BANKNIFTY16FEB23C41800,16-FEB-2023,OPTIDX,CE,41800.0,0.05,
3258,NFO,43684,25,BANKNIFTY,BANKNIFTY16FEB23P41700,16-FEB-2023,OPTIDX,PE,41700.0,0.05,
3259,NFO,43683,25,BANKNIFTY,BANKNIFTY16FEB23C41700,16-FEB-2023,OPTIDX,CE,41700.0,0.05,
3260,NFO,43682,25,BANKNIFTY,BANKNIFTY16FEB23P41600,16-FEB-2023,OPTIDX,PE,41600.0,0.05,
3261,NFO,43679,25,BANKNIFTY,BANKNIFTY16FEB23C41600,16-FEB-2023,OPTIDX,CE,41600.0,0.05,
3262,NFO,43678,25,BANKNIFTY,BANKNIFTY16FEB23P41500,16-FEB-2023,OPTIDX,PE,41500.0,0.05,
3263,NFO,43674,25,BANKNIFTY,BANKNIFTY16FEB23C41500,16-FEB-2023,OPTIDX,CE,41500.0,0.05,
3264,NFO,43672,25,BANKNIFTY,BANKNIFTY16FEB23P41400,16-FEB-2023,OPTIDX,PE,41400.0,0.05,
3265,NFO,43668,25,BANKNIFTY,BANKNIFTY16FEB23C41400,16-FEB-2023,OPTIDX,CE,41400.0,0.05,
3266,NFO,43667,25,BANKNIFTY,BANKNIFTY16FEB23P41300,16-FEB-2023,OPTIDX,PE,41300.0,0.05,
3267,NFO,43659,25,BANKNIFTY,BANKNIFTY16FEB23C41300,16-FEB-2023,OPTIDX,CE,41300.0,0.05,
3268,NFO,43658,25,BANKNIFTY,BANKNIFTY16FEB23P41200,16-FEB-2023,OPTIDX,PE,41200.0,0.05,
3269,NFO,43657,25,BANKNIFTY,BANKNIFTY16FEB23C41200,16-FEB-2023,OPTIDX,CE,41200.0,0.05,
3270,NFO,43656,25,BANKNIFTY,BANKNIFTY16FEB23P41100,16-FEB-2023,OPTIDX,PE,41100.0,0.05,
3271,NFO,43655,25,BANKNIFTY,BANKNIFTY16FEB23C41100,16-FEB-2023,OPTIDX,CE,41100.0,0.05,
3272,NFO,43651,25,BANKNIFTY,BANKNIFTY16FEB23P41000,16-FEB-2023,OPTIDX,PE,41000.0,0.05,
3273,NFO,43644,25,BANKNIFTY,BANKNIFTY16FEB23C41000,16-FEB-2023,OPTIDX,CE,41000.0,0.05,
3274,NFO,43643,25,BANKNIFTY,BANKNIFTY16FEB23P40900,16-FEB-2023,OPTIDX,PE,40900.0,0.05,
3275,NFO,43642,25,BANKNIFTY,BANKNIFTY16FEB23C40900,16-FEB-2023,OPTIDX,CE,40900.0,0.05,
3276,NFO,43641,25,BANKNIFTY,BANKNIFTY16FEB23P40800,16-FEB-2023,OPTIDX,PE,40800.0,0.05,
3277,NFO,43640,25,BANKNIFTY,BANKNIFTY16FEB23C40800,16-FEB-2023,OPTIDX,CE,40800.0,0.05,
3278,NFO,43639,25,BANKNIFTY,BANKNIFTY16FEB23P40700,16-FEB-2023,OPTIDX,PE,40700.0,0.05,
3279,NFO,43637,25,BANKNIFTY,BANKNIFTY16FEB23C40700,16-FEB-2023,OPTIDX,CE,40700.0,0.05,
3280,NFO,43636,25,BANKNIFTY,BANKNIFTY16FEB23P40600,16-FEB-2023,OPTIDX,PE,40600.0,0.05,
3281,NFO,43635,25,BANKNIFTY,BANKNIFTY16FEB23C40600,16-FEB-2023,OPTIDX,CE,40600.0,0.05,
3282,NFO,43634,25,BANKNIFTY,BANKNIFTY16FEB23P40500,16-FEB-2023,OPTIDX,PE,40500.0,0.05,
3283,NFO,43633,25,BANKNIFTY,BANKNIFTY16FEB23C40500,16-FEB-2023,OPTIDX,CE,40500.0,0.05,
3284,NFO,43631,25,BANKNIFTY,BANKNIFTY16FEB23P40400,16-FEB-2023,OPTIDX,PE,40400.0,0.05,
3285,NFO,43628,25,BANKNIFTY,BANKNIFTY16FEB23C40400,16-FEB-2023,OPTIDX,CE,40400.0,0.05,
3286,NFO,43627,25,BANKNIFTY,BANKNIFTY16FEB23P40300,16-FEB-2023,OPTIDX,PE,40300.0,0.05,
3287,NFO,43624,25,BANKNIFTY,BANKNIFTY16FEB23C40300,16-FEB-2023,OPTIDX,CE,40300.0,0.05,
3288,NFO,43623,25,BANKNIFTY,BANKNIFTY16FEB23P40200,16-FEB-2023,OPTIDX,PE,40200.0,0.05,
3289,NFO,43608,25,BANKNIFTY,BANKNIFTY16FEB23C40200,16-FEB-2023,OPTIDX,CE,40200.0,0.05,
3290,NFO,43607,25,BANKNIFTY,BANKNIFTY16FEB23P40100,16-FEB-2023,OPTIDX,PE,40100.0,0.05,
3291,NFO,43606,25,BANKNIFTY,BANKNIFTY16FEB23C40100,16-FEB-2023,OPTIDX,CE,40100.0,0.05,
3292,NFO,43605,25,BANKNIFTY,BANKNIFTY16FEB23P40000,16-FEB-2023,OPTIDX,PE,40000.0,0.05,
3293,NFO,43603,25,BANKNIFTY,BANKNIFTY16FEB23C40000,16-FEB-2023,OPTIDX,CE,40000.0,0.05,
3294,NFO,43602,25,BANKNIFTY,BANKNIFTY16FEB23P39900,16-FEB-2023,OPTIDX,PE,39900.0,0.05,
3295,NFO,43601,25,BANKNIFTY,BANKNIFTY16FEB23C39900,16-FEB-2023,OPTIDX,CE,39900.0,0.05,
3296,NFO,43600,25,BANKNIFTY,BANKNIFTY16FEB23P39800,16-FEB-2023,OPTIDX,PE,39800.0,0.05,
3297,NFO,43599,25,BANKNIFTY,BANKNIFTY16FEB23C39800,16-FEB-2023,OPTIDX,CE,39800.0,0.05,
3298,NFO,43598,25,BANKNIFTY,BANKNIFTY16FEB23P39700,16-FEB-2023,OPTIDX,PE,39700.0,0.05,
3299,NFO,43597,25,BANKNIFTY,BANKNIFTY16FEB23C39700,16-FEB-2023,OPTIDX,CE,39700.0,0.05,
3300,NFO,43596,25,BANKNIFTY,BANKNIFTY16FEB23P39600,16-FEB-2023,OPTIDX,PE,39600.0,0.05,
3301,NFO,43595,25,BANKNIFTY,BANKNIFTY16FEB23C39600,16-FEB-2023,OPTIDX,CE,39600.0,0.05,
3302,NFO,43594,25,BANKNIFTY,BANKNIFTY16FEB23P39500,16-FEB-2023,OPTIDX,PE,39500.0,0.05,
3303,NFO,43592,25,BANKNIFTY,BANKNIFTY16FEB23C39500,16-FEB-2023,OPTIDX,CE,39500.0,0.05,
3304,NFO,43590,25,BANKNIFTY,BANKNIFTY16FEB23P39400,16-FEB-2023,OPTIDX,PE,39400.0,0.05,
3305,NFO,43587,25,BANKNIFTY,BANKNIFTY16FEB23C39400,16-FEB-2023,OPTIDX,CE,39400.0,0.05,
3306,NFO,43586,25,BANKNIFTY,BANKNIFTY16FEB23P39300,16-FEB-2023,OPTIDX,PE,39300.0,0.05,
3307,NFO,43583,25,BANKNIFTY,BANKNIFTY16FEB23C39300,16-FEB-2023,OPTIDX,CE,39300.0,0.05,
3308,NFO,43582,25,BANKNIFTY,BANKNIFTY16FEB23P39200,16-FEB-2023,OPTIDX,PE,39200.0,0.05,
3309,NFO,43577,25,BANKNIFTY,BANKNIFTY16FEB23C39200,16-FEB-2023,OPTIDX,CE,39200.0,0.05,
3310,NFO,43576,25,BANKNIFTY,BANKNIFTY16FEB23P39100,16-FEB-2023,OPTIDX,PE,39100.0,0.05,
3311,NFO,43575,25,BANKNIFTY,BANKNIFTY16FEB23C39100,16-FEB-2023,OPTIDX,CE,39100.0,0.05,
3312,NFO,43571,25,BANKNIFTY,BANKNIFTY16FEB23P39000,16-FEB-2023,OPTIDX,PE,39000.0,0.05,
3313,NFO,43570,25,BANKNIFTY,BANKNIFTY16FEB23C39000,16-FEB-2023,OPTIDX,CE,39000.0,0.05,
3314,NFO,43569,25,BANKNIFTY,BANKNIFTY16FEB23P38900,16-FEB-2023,OPTIDX,PE,38900.0,0.05,
3315,NFO,43563,25,BANKNIFTY,BANKNIFTY16FEB23C38900,16-FEB-2023,OPTIDX,CE,38900.0,0.05,
3316,NFO,43562,25,BANKNIFTY,BANKNIFTY16FEB23P38800,16-FEB-2023,OPTIDX,PE,38800.0,0.05,
3317,NFO,43561,25,BANKNIFTY,BANKNIFTY16FEB23C38800,16-FEB-2023,OPTIDX,CE,38800.0,0.05,
3318,NFO,43560,25,BANKNIFTY,BANKNIFTY16FEB23P38700,16-FEB-2023,OPTIDX,PE,38700.0,0.05,
3319,NFO,43559,25,BANKNIFTY,BANKNIFTY16FEB23C38700,16-FEB-2023,OPTIDX,CE,38700.0,0.05,
3320,NFO,43558,25,BANKNIFTY,BANKNIFTY16FEB23P38600,16-FEB-2023,OPTIDX,PE,38600.0,0.05,
3321,NFO,43557,25,BANKNIFTY,BANKNIFTY16FEB23C38600,16-FEB-2023,OPTIDX,CE,38600.0,0.05,
3322,NFO,43554,25,BANKNIFTY,BANKNIFTY16FEB23P38500,16-FEB-2023,OPTIDX,PE,38500.0,0.05,
3323,NFO,43550,25,BANKNIFTY,BANKNIFTY16FEB23C38500,16-FEB-2023,OPTIDX,CE,38500.0,0.05,
3324,NFO,43549,25,BANKNIFTY,BANKNIFTY16FEB23P38400,16-FEB-2023,OPTIDX,PE,38400.0,0.05,
3325,NFO,43548,25,BANKNIFTY,BANKNIFTY16FEB23C38400,16-FEB-2023,OPTIDX,CE,38400.0,0.05,
3326,NFO,43547,25,BANKNIFTY,BANKNIFTY16FEB23P38300,16-FEB-2023,OPTIDX,PE,38300.0,0.05,
3327,NFO,43546,25,BANKNIFTY,BANKNIFTY16FEB23C38300,16-FEB-2023,OPTIDX,CE,38300.0,0.05,
3328,NFO,43545,25,BANKNIFTY,BANKNIFTY16FEB23P38200,16-FEB-2023,OPTIDX,PE,38200.0,0.05,
3329,NFO,43544,25,BANKNIFTY,BANKNIFTY16FEB23C38200,16-FEB-2023,OPTIDX,CE,38200.0,0.05,
3330,NFO,43543,25,BANKNIFTY,BANKNIFTY16FEB23P38100,16-FEB-2023,OPTIDX,PE,38100.0,0.05,
3331,NFO,43534,25,BANKNIFTY,BANKNIFTY16FEB23C38100,16-FEB-2023,OPTIDX,CE,38100.0,0.05,
3332,NFO,43533,25,BANKNIFTY,BANKNIFTY16FEB23P38000,16-FEB-2023,OPTIDX,PE,38000.0,0.05,
3333,NFO,43526,25,BANKNIFTY,BANKNIFTY23FEB23P54000,23-FEB-2023,OPTIDX,PE,54000.0,0.05,
3334,NFO,43525,25,BANKNIFTY,BANKNIFTY23FEB23C54000,23-FEB-2023,OPTIDX,CE,54000.0,0.05,
3335,NFO,43524,25,BANKNIFTY,BANKNIFTY23FEB23P47900,23-FEB-2023,OPTIDX,PE,47900.0,0.05,
3336,NFO,43523,25,BANKNIFTY,BANKNIFTY23FEB23C47900,23-FEB-2023,OPTIDX,CE,47900.0,0.05,
3337,NFO,43522,25,BANKNIFTY,BANKNIFTY23FEB23P47800,23-FEB-2023,OPTIDX,PE,47800.0,0.05,
3338,NFO,43520,25,BANKNIFTY,BANKNIFTY16FEB23C38000,16-FEB-2023,OPTIDX,CE,38000.0,0.05,
3339,NFO,43519,25,BANKNIFTY,BANKNIFTY16FEB23P37500,16-FEB-2023,OPTIDX,PE,37500.0,0.05,
3340,NFO,43517,25,BANKNIFTY,BANKNIFTY16FEB23C37500,16-FEB-2023,OPTIDX,CE,37500.0,0.05,
3341,NFO,43516,25,BANKNIFTY,BANKNIFTY16FEB23P37000,16-FEB-2023,OPTIDX,PE,37000.0,0.05,
3342,NFO,43513,25,BANKNIFTY,BANKNIFTY23FEB23C47800,23-FEB-2023,OPTIDX,CE,47800.0,0.05,
3343,NFO,43512,25,BANKNIFTY,BANKNIFTY25JAN23P54000,25-JAN-2023,OPTIDX,PE,54000.0,0.05,
3344,NFO,43510,25,BANKNIFTY,BANKNIFTY16FEB23C37000,16-FEB-2023,OPTIDX,CE,37000.0,0.05,
3345,NFO,43509,25,BANKNIFTY,BANKNIFTY16FEB23P36500,16-FEB-2023,OPTIDX,PE,36500.0,0.05,
3346,NFO,43508,25,BANKNIFTY,BANKNIFTY16FEB23C36500,16-FEB-2023,OPTIDX,CE,36500.0,0.05,
3347,NFO,43507,25,BANKNIFTY,BANKNIFTY25JAN23C54000,25-JAN-2023,OPTIDX,CE,54000.0,0.05,
3348,NFO,43506,25,BANKNIFTY,BANKNIFTY25JAN23P47900,25-JAN-2023,OPTIDX,PE,47900.0,0.05,
3349,NFO,43505,25,BANKNIFTY,BANKNIFTY16FEB23P36000,16-FEB-2023,OPTIDX,PE,36000.0,0.05,
3350,NFO,43504,25,BANKNIFTY,BANKNIFTY16FEB23C36000,16-FEB-2023,OPTIDX,CE,36000.0,0.05,
3351,NFO,43503,25,BANKNIFTY,BANKNIFTY16FEB23P35500,16-FEB-2023,OPTIDX,PE,35500.0,0.05,
3352,NFO,43499,25,BANKNIFTY,BANKNIFTY25JAN23C47900,25-JAN-2023,OPTIDX,CE,47900.0,0.05,
3353,NFO,43498,25,BANKNIFTY,BANKNIFTY25JAN23P47800,25-JAN-2023,OPTIDX,PE,47800.0,0.05,
3354,NFO,43497,25,BANKNIFTY,BANKNIFTY25JAN23C47800,25-JAN-2023,OPTIDX,CE,47800.0,0.05,
3355,NFO,43493,25,BANKNIFTY,BANKNIFTY16FEB23C35500,16-FEB-2023,OPTIDX,CE,35500.0,0.05,
3356,NFO,43492,25,BANKNIFTY,BANKNIFTY16FEB23P35000,16-FEB-2023,OPTIDX,PE,35000.0,0.05,
3357,NFO,43490,25,BANKNIFTY,BANKNIFTY16FEB23C35000,16-FEB-2023,OPTIDX,CE,35000.0,0.05,
3358,NFO,43487,25,BANKNIFTY,BANKNIFTY16FEB23P34500,16-FEB-2023,OPTIDX,PE,34500.0,0.05,
3359,NFO,43486,25,BANKNIFTY,BANKNIFTY16FEB23C34500,16-FEB-2023,OPTIDX,CE,34500.0,0.05,
3360,NFO,43485,25,BANKNIFTY,BANKNIFTY16FEB23P34000,16-FEB-2023,OPTIDX,PE,34000.0,0.05,
3361,NFO,43484,25,BANKNIFTY,BANKNIFTY16FEB23C34000,16-FEB-2023,OPTIDX,CE,34000.0,0.05,
3362,NFO,43483,25,BANKNIFTY,BANKNIFTY16FEB23P33500,16-FEB-2023,OPTIDX,PE,33500.0,0.05,
3363,NFO,43482,25,BANKNIFTY,BANKNIFTY16FEB23C33500,16-FEB-2023,OPTIDX,CE,33500.0,0.05,
3364,NFO,43481,25,BANKNIFTY,BANKNIFTY16FEB23P33000,16-FEB-2023,OPTIDX,PE,33000.0,0.05,
3365,NFO,43480,25,BANKNIFTY,BANKNIFTY16FEB23C33000,16-FEB-2023,OPTIDX,CE,33000.0,0.05,
3366,NFO,43479,25,BANKNIFTY,BANKNIFTY16FEB23P32500,16-FEB-2023,OPTIDX,PE,32500.0,0.05,
3367,NFO,43478,25,BANKNIFTY,BANKNIFTY16FEB23C32500,16-FEB-2023,OPTIDX,CE,32500.0,0.05,
3368,NFO,43477,25,BANKNIFTY,BANKNIFTY16FEB23P32000,16-FEB-2023,OPTIDX,PE,32000.0,0.05,
3369,NFO,43472,25,BANKNIFTY,BANKNIFTY16FEB23C32000,16-FEB-2023,OPTIDX,CE,32000.0,0.05,
3370,NFO,43439,25,BANKNIFTY,BANKNIFTY02FEB23P37900,02-FEB-2023,OPTIDX,PE,37900.0,0.05,
3371,NFO,43437,25,BANKNIFTY,BANKNIFTY02FEB23C37900,02-FEB-2023,OPTIDX,CE,37900.0,0.05,
3372,NFO,43436,25,BANKNIFTY,BANKNIFTY02FEB23P37800,02-FEB-2023,OPTIDX,PE,37800.0,0.05,
3373,NFO,43435,25,BANKNIFTY,BANKNIFTY02FEB23C37800,02-FEB-2023,OPTIDX,CE,37800.0,0.05,
3374,NFO,43434,25,BANKNIFTY,BANKNIFTY02FEB23P37700,02-FEB-2023,OPTIDX,PE,37700.0,0.05,
3375,NFO,43433,25,BANKNIFTY,BANKNIFTY02FEB23C37700,02-FEB-2023,OPTIDX,CE,37700.0,0.05,
3376,NFO,43418,50,NIFTY,NIFTY28DEC23P14500,28-DEC-2023,OPTIDX,PE,14500.0,0.05,
3377,NFO,43417,50,NIFTY,NIFTY28DEC23C14500,28-DEC-2023,OPTIDX,CE,14500.0,0.05,
3378,NFO,43411,50,NIFTY,NIFTY29JUN23C14500,29-JUN-2023,OPTIDX,CE,14500.0,0.05,
3379,NFO,43386,50,NIFTY,NIFTY26JUN25P14000,26-JUN-2025,OPTIDX,PE,14000.0,0.05,
3380,NFO,43385,50,NIFTY,NIFTY26JUN25C14000,26-JUN-2025,OPTIDX,CE,14000.0,0.05,
3381,NFO,43384,50,NIFTY,NIFTY26DEC24P14000,26-DEC-2024,OPTIDX,PE,14000.0,0.05,
3382,NFO,43383,50,NIFTY,NIFTY26DEC24C14000,26-DEC-2024,OPTIDX,CE,14000.0,0.05,
3383,NFO,43382,50,NIFTY,NIFTY27JUN24P14000,27-JUN-2024,OPTIDX,PE,14000.0,0.05,
3384,NFO,43381,50,NIFTY,NIFTY27JUN24C14000,27-JUN-2024,OPTIDX,CE,14000.0,0.05,
3385,NFO,43380,50,NIFTY,NIFTY28DEC23P14000,28-DEC-2023,OPTIDX,PE,14000.0,0.05,
3386,NFO,43379,50,NIFTY,NIFTY28DEC23C14000,28-DEC-2023,OPTIDX,CE,14000.0,0.05,
3387,NFO,43378,50,NIFTY,NIFTY29JUN23P14000,29-JUN-2023,OPTIDX,PE,14000.0,0.05,
